지역명,자치구명,건물용도,거래유형,면적구간,거래건수,신뢰등급,출처,매매가,매매가_25,매매가_75,보증금,보증금_25,보증금_75,월임대료,면적_중앙값,행정동ID_8자리
신촌동,서대문구,연립다세대,전세,60-85㎡,142,높음,자치구,,,,22300.0,19000.0,27000.0,,71.6,11130750
신촌동,서대문구,연립다세대,전세,85-135㎡,25,보통,자치구,,,,35000.0,27000.0,48000.0,,100.4,11130750
신촌동,서대문구,오피스텔,전세,20㎡이하,52,높음,해당지역,,,,19550.0,16800.0,20000.0,,16.6,11130750
신촌동,서대문구,오피스텔,전세,20-40㎡,19,보통,해당지역,,,,20000.0,15825.0,22000.0,,26.2,11130750
신촌동,서대문구,오피스텔,전세,40-60㎡,10,보통,자치구,,,,44550.0,28525.0,47000.0,,43.8,11130750
연희동,서대문구,단독다가구,매매,60-85㎡,11,보통,자치구,87750.0,58250.0,127300.0,,,,,72.6,11130760
연희동,서대문구,단독다가구,매매,85-135㎡,16,보통,자치구,117000.0,91000.0,146317.5,,,,,114.7,11130760
연희동,서대문구,단독다가구,매매,135㎡초과,17,보통,해당지역,230000.0,191500.0,300000.0,,,,,209.0,11130760
연희동,서대문구,아파트,매매,20-40㎡,30,높음,자치구,47500.0,34200.0,58725.0,,,,,31.6,11130760
연희동,서대문구,아파트,매매,40-60㎡,50,높음,해당지역,75250.0,56250.0,98500.0,,,,,59.6,11130760
연희동,서대문구,아파트,매매,60-85㎡,43,높음,해당지역,94000.0,82000.0,118250.0,,,,,84.8,11130760
연희동,서대문구,아파트,매매,85-135㎡,13,보통,해당지역,109500.0,85000.0,120000.0,,,,,114.8,11130760
연희동,서대문구,아파트,매매,135㎡초과,28,보통,자치구,112500.0,89625.0,167500.0,,,,,153.6,11130760
연희동,서대문구,연립다세대,매매,20㎡이하,11,보통,자치구,14800.0,12350.0,64900.0,,,,,16.9,11130760
연희동,서대문구,연립다세대,매매,20-40㎡,15,보통,해당지역,22000.0,18150.0,27500.0,,,,,33.1,11130760
연희동,서대문구,연립다세대,매매,40-60㎡,39,높음,해당지역,35000.0,29000.0,44000.0,,,,,53.2,11130760
연희동,서대문구,연립다세대,매매,60-85㎡,24,보통,해당지역,41000.0,37000.0,51225.0,,,,,66.0,11130760
연희동,서대문구,연립다세대,매매,85-135㎡,19,보통,자치구,54000.0,40150.0,137550.0,,,,,102.4,11130760
연희동,서대문구,연립다세대,매매,135㎡초과,10,보통,자치구,120500.0,62375.0,150100.0,,,,,154.6,11130760
연희동,서대문구,오피스텔,매매,20㎡이하,13,보통,해당지역,11500.0,8900.0,11500.0,,,,,16.8,11130760
연희동,서대문구,오피스텔,매매,20-40㎡,89,높음,자치구,22800.0,18700.0,30500.0,,,,,27.7,11130760
연희동,서대문구,오피스텔,매매,40-60㎡,15,보통,자치구,28000.0,27000.0,28625.0,,,,,41.6,11130760
연희동,서대문구,단독다가구,월세,20㎡이하,353,높음,해당지역,,,,500.0,,,53.0,18.0,11130760
연희동,서대문구,단독다가구,월세,20-40㎡,307,높음,해당지역,,,,1000.0,,,65.0,26.0,11130760
연희동,서대문구,단독다가구,월세,40-60㎡,65,높음,해당지역,,,,2000.0,,,60.0,48.6,11130760
연희동,서대문구,단독다가구,월세,60-85㎡,30,높음,해당지역,,,,3000.0,,,100.0,71.5,11130760
연희동,서대문구,단독다가구,월세,85-135㎡,11,보통,해당지역,,,,20000.0,,,85.0,100.0,11130760
연희동,서대문구,단독다가구,월세,135㎡초과,16,보통,해당지역,,,,1500.0,,,60.0,191.9,11130760
연희동,서대문구,아파트,월세,20㎡이하,51,높음,해당지역,,,,1000.0,,,75.0,13.6,11130760
연희동,서대문구,아파트,월세,20-40㎡,381,높음,자치구,,,,7550.0,,,42.0,33.5,11130760
연희동,서대문구,아파트,월세,40-60㎡,28,보통,해당지역,,,,5000.0,,,134.5,59.6,11130760
연희동,서대문구,아파트,월세,60-85㎡,20,보통,해당지역,,,,10000.0,,,164.0,84.8,11130760
연희동,서대문구,아파트,월세,85-135㎡,79,높음,자치구,,,,25000.0,,,160.0,115.0,11130760
연희동,서대문구,아파트,월세,135㎡초과,12,보통,자치구,,,,9500.0,,,195.0,160.2,11130760
연희동,서대문구,연립다세대,월세,20㎡이하,72,높음,해당지역,,,,1000.0,,,50.0,16.9,11130760
연희동,서대문구,연립다세대,월세,20-40㎡,103,높음,해당지역,,,,2000.0,,,62.0,29.8,11130760
연희동,서대문구,연립다세대,월세,40-60㎡,89,높음,해당지역,,,,3000.0,,,60.0,47.1,11130760
연희동,서대문구,연립다세대,월세,60-85㎡,50,높음,해당지역,,,,2000.0,,,55.0,67.5,11130760
연희동,서대문구,연립다세대,월세,85-135㎡,12,보통,해당지역,,,,4000.0,,,55.0,103.6,11130760
연희동,서대문구,오피스텔,월세,20㎡이하,104,높음,해당지역,,,,1000.0,,,62.0,16.8,11130760
연희동,서대문구,오피스텔,월세,20-40㎡,71,높음,해당지역,,,,1000.0,,,50.0,24.3,11130760
연희동,서대문구,오피스텔,월세,40-60㎡,28,보통,자치구,,,,2000.0,,,122.5,42.3,11130760
연희동,서대문구,단독다가구,전세,20㎡이하,13,보통,해당지역,,,,8500.0,7000.0,9500.0,,17.1,11130760
연희동,서대문구,단독다가구,전세,20-40㎡,24,보통,해당지역,,,,10000.0,9000.0,12000.0,,29.3,11130760
연희동,서대문구,단독다가구,전세,40-60㎡,11,보통,해당지역,,,,18000.0,16350.0,22500.0,,44.0,11130760
연희동,서대문구,단독다가구,전세,60-85㎡,85,높음,자치구,,,,20000.0,15500.0,25000.0,,69.6,11130760
연희동,서대문구,단독다가구,전세,85-135㎡,18,보통,자치구,,,,25625.0,14750.0,38750.0,,100.4,11130760
연희동,서대문구,단독다가구,전세,135㎡초과,21,보통,자치구,,,,24000.0,8000.0,46000.0,,178.6,11130760
연희동,서대문구,아파트,전세,20-40㎡,37,높음,자치구,,,,28350.0,22000.0,35000.0,,32.8,11130760
연희동,서대문구,아파트,전세,40-60㎡,13,보통,해당지역,,,,50000.0,46200.0,55000.0,,59.6,11130760
연희동,서대문구,아파트,전세,60-85㎡,27,보통,해당지역,,,,53000.0,48585.0,59925.0,,84.8,11130760
연희동,서대문구,아파트,전세,85-135㎡,171,높음,자치구,,,,69000.0,55500.0,88000.0,,114.9,11130760
연희동,서대문구,아파트,전세,135㎡초과,22,보통,자치구,,,,88500.0,59750.0,108750.0,,153.2,11130760
연희동,서대문구,연립다세대,전세,20㎡이하,16,보통,자치구,,,,13000.0,9750.0,14175.0,,17.3,11130760
연희동,서대문구,연립다세대,전세,20-40㎡,17,보통,해당지역,,,,18000.0,15000.0,25000.0,,28.5,11130760
연희동,서대문구,연립다세대,전세,40-60㎡,32,높음,해당지역,,,,20500.0,15375.0,29775.0,,50.0,11130760
연희동,서대문구,연립다세대,전세,60-85㎡,20,보통,해당지역,,,,23450.0,16322.5,34250.0,,72.2,11130760
연희동,서대문구,연립다세대,전세,85-135㎡,25,보통,자치구,,,,35000.0,27000.0,48000.0,,100.4,11130760
연희동,서대문구,오피스텔,전세,20㎡이하,10,보통,해당지역,,,,9550.0,9500.0,9800.0,,19.0,11130760
연희동,서대문구,오피스텔,전세,20-40㎡,18,보통,해당지역,,,,18750.0,11125.0,24950.0,,30.4,11130760
연희동,서대문구,오피스텔,전세,40-60㎡,10,보통,자치구,,,,44550.0,28525.0,47000.0,,43.8,11130760
천연동,서대문구,단독다가구,매매,60-85㎡,11,보통,자치구,87750.0,58250.0,127300.0,,,,,72.6,11130520
천연동,서대문구,단독다가구,매매,85-135㎡,16,보통,자치구,117000.0,91000.0,146317.5,,,,,114.7,11130520
천연동,서대문구,단독다가구,매매,135㎡초과,63,높음,자치구,135000.0,92500.0,188250.0,,,,,196.0,11130520
천연동,서대문구,아파트,매매,20-40㎡,30,높음,자치구,47500.0,34200.0,58725.0,,,,,31.6,11130520
천연동,서대문구,아파트,매매,40-60㎡,65,높음,해당지역,105000.0,73000.0,118500.0,,,,,59.4,11130520
천연동,서대문구,아파트,매매,60-85㎡,37,높음,해당지역,134500.0,125000.0,141000.0,,,,,84.8,11130520
천연동,서대문구,아파트,매매,85-135㎡,22,보통,해당지역,143000.0,130875.0,150000.0,,,,,114.5,11130520
천연동,서대문구,아파트,매매,135㎡초과,28,보통,자치구,112500.0,89625.0,167500.0,,,,,153.6,11130520
천연동,서대문구,연립다세대,매매,20㎡이하,11,보통,자치구,14800.0,12350.0,64900.0,,,,,16.9,11130520
천연동,서대문구,연립다세대,매매,20-40㎡,190,높음,자치구,25152.0,19350.0,32000.0,,,,,29.8,11130520
천연동,서대문구,연립다세대,매매,40-60㎡,293,높음,자치구,34300.0,27000.0,46000.0,,,,,49.4,11130520
천연동,서대문구,연립다세대,매매,60-85㎡,152,높음,자치구,40875.0,34000.0,62750.0,,,,,69.7,11130520
천연동,서대문구,연립다세대,매매,85-135㎡,19,보통,자치구,54000.0,40150.0,137550.0,,,,,102.4,11130520
천연동,서대문구,연립다세대,매매,135㎡초과,10,보통,자치구,120500.0,62375.0,150100.0,,,,,154.6,11130520
천연동,서대문구,오피스텔,매매,20㎡이하,56,높음,자치구,19600.0,13725.0,23800.0,,,,,17.8,11130520
천연동,서대문구,오피스텔,매매,20-40㎡,89,높음,자치구,22800.0,18700.0,30500.0,,,,,27.7,11130520
천연동,서대문구,오피스텔,매매,40-60㎡,15,보통,자치구,28000.0,27000.0,28625.0,,,,,41.6,11130520
천연동,서대문구,단독다가구,월세,20㎡이하,15,보통,해당지역,,,,1000.0,,,50.0,18.0,11130520
천연동,서대문구,단독다가구,월세,20-40㎡,44,높음,해당지역,,,,1000.0,,,55.0,30.0,11130520
천연동,서대문구,단독다가구,월세,40-60㎡,23,보통,해당지역,,,,3000.0,,,60.0,48.1,11130520
천연동,서대문구,단독다가구,월세,60-85㎡,157,높음,자치구,,,,3000.0,,,70.0,69.9,11130520
천연동,서대문구,단독다가구,월세,85-135㎡,36,높음,자치구,,,,5000.0,,,62.5,100.0,11130520
천연동,서대문구,단독다가구,월세,135㎡초과,51,높음,자치구,,,,1000.0,,,50.0,191.8,11130520
천연동,서대문구,아파트,월세,20㎡이하,251,높음,자치구,,,,3650.0,,,42.0,16.1,11130520
천연동,서대문구,아파트,월세,20-40㎡,381,높음,자치구,,,,7550.0,,,42.0,33.5,11130520
천연동,서대문구,아파트,월세,40-60㎡,55,높음,해당지역,,,,10000.0,,,150.0,59.4,11130520
천연동,서대문구,아파트,월세,60-85㎡,40,높음,해당지역,,,,20000.0,,,161.0,84.9,11130520
천연동,서대문구,아파트,월세,85-135㎡,12,보통,해당지역,,,,35000.0,,,190.0,114.5,11130520
천연동,서대문구,아파트,월세,135㎡초과,12,보통,자치구,,,,9500.0,,,195.0,160.2,11130520
천연동,서대문구,연립다세대,월세,20㎡이하,383,높음,자치구,,,,1000.0,,,50.0,14.8,11130520
천연동,서대문구,연립다세대,월세,20-40㎡,19,보통,해당지역,,,,2000.0,,,73.0,26.5,11130520
천연동,서대문구,연립다세대,월세,40-60㎡,426,높음,자치구,,,,5000.0,,,50.0,47.7,11130520
천연동,서대문구,연립다세대,월세,60-85㎡,173,높음,자치구,,,,5000.0,,,55.0,68.5,11130520
천연동,서대문구,연립다세대,월세,85-135㎡,33,높음,자치구,,,,5000.0,,,63.0,108.4,11130520
천연동,서대문구,오피스텔,월세,20㎡이하,581,높음,자치구,,,,1000.0,,,82.0,17.0,11130520
천연동,서대문구,오피스텔,월세,20-40㎡,416,높음,자치구,,,,1000.0,,,79.0,25.4,11130520
천연동,서대문구,오피스텔,월세,40-60㎡,28,보통,자치구,,,,2000.0,,,122.5,42.3,11130520
천연동,서대문구,단독다가구,전세,20㎡이하,72,높음,자치구,,,,8500.0,6475.0,10250.0,,18.0,11130520
천연동,서대문구,단독다가구,전세,20-40㎡,173,높음,자치구,,,,10000.0,7300.0,13000.0,,30.0,11130520
천연동,서대문구,단독다가구,전세,40-60㎡,137,높음,자치구,,,,14700.0,10000.0,18000.0,,48.0,11130520
천연동,서대문구,단독다가구,전세,60-85㎡,85,높음,자치구,,,,20000.0,15500.0,25000.0,,69.6,11130520
천연동,서대문구,단독다가구,전세,85-135㎡,18,보통,자치구,,,,25625.0,14750.0,38750.0,,100.4,11130520
천연동,서대문구,단독다가구,전세,135㎡초과,21,보통,자치구,,,,24000.0,8000.0,46000.0,,178.6,11130520
천연동,서대문구,아파트,전세,20-40㎡,37,높음,자치구,,,,28350.0,22000.0,35000.0,,32.8,11130520
천연동,서대문구,아파트,전세,40-60㎡,67,높음,해당지역,,,,51000.0,46542.5,55000.0,,57.8,11130520
천연동,서대문구,아파트,전세,60-85㎡,62,높음,해당지역,,,,65050.0,62000.0,70000.0,,84.9,11130520
천연동,서대문구,아파트,전세,85-135㎡,19,보통,해당지역,,,,77000.0,70675.0,90200.0,,114.5,11130520
천연동,서대문구,아파트,전세,135㎡초과,22,보통,자치구,,,,88500.0,59750.0,108750.0,,153.2,11130520
천연동,서대문구,연립다세대,전세,20㎡이하,16,보통,자치구,,,,13000.0,9750.0,14175.0,,17.3,11130520
천연동,서대문구,연립다세대,전세,20-40㎡,219,높음,자치구,,,,17000.0,12675.0,22950.0,,28.9,11130520
천연동,서대문구,연립다세대,전세,40-60㎡,287,높음,자치구,,,,18900.0,14150.0,24000.0,,49.6,11130520
천연동,서대문구,연립다세대,전세,60-85㎡,142,높음,자치구,,,,22300.0,19000.0,27000.0,,71.6,11130520
천연동,서대문구,연립다세대,전세,85-135㎡,25,보통,자치구,,,,35000.0,27000.0,48000.0,,100.4,11130520
천연동,서대문구,오피스텔,전세,20㎡이하,62,높음,자치구,,,,19000.0,15575.0,20000.0,,17.2,11130520
천연동,서대문구,오피스텔,전세,20-40㎡,84,높음,자치구,,,,21000.0,17500.0,24850.0,,27.2,11130520
천연동,서대문구,오피스텔,전세,40-60㎡,10,보통,자치구,,,,44550.0,28525.0,47000.0,,43.8,11130520
충현동,서대문구,단독다가구,매매,60-85㎡,11,보통,자치구,87750.0,58250.0,127300.0,,,,,72.6,11130730
충현동,서대문구,단독다가구,매매,85-135㎡,16,보통,자치구,117000.0,91000.0,146317.5,,,,,114.7,11130730
충현동,서대문구,단독다가구,매매,135㎡초과,63,높음,자치구,135000.0,92500.0,188250.0,,,,,196.0,11130730
충현동,서대문구,아파트,매매,20-40㎡,30,높음,자치구,47500.0,34200.0,58725.0,,,,,31.6,11130730
충현동,서대문구,아파트,매매,40-60㎡,21,보통,해당지역,145500.0,55700.0,175000.0,,,,,56.0,11130730
충현동,서대문구,아파트,매매,60-85㎡,23,보통,해당지역,115000.0,84000.0,191750.0,,,,,84.6,11130730
충현동,서대문구,아파트,매매,85-135㎡,198,높음,자치구,119000.0,97200.0,142750.0,,,,,114.8,11130730
충현동,서대문구,아파트,매매,135㎡초과,28,보통,자치구,112500.0,89625.0,167500.0,,,,,153.6,11130730
충현동,서대문구,연립다세대,매매,20㎡이하,11,보통,자치구,14800.0,12350.0,64900.0,,,,,16.9,11130730
충현동,서대문구,연립다세대,매매,20-40㎡,27,보통,해당지역,25148.0,18473.0,30450.0,,,,,24.4,11130730
충현동,서대문구,연립다세대,매매,40-60㎡,24,보통,해당지역,72000.0,56750.0,112775.0,,,,,49.6,11130730
충현동,서대문구,연립다세대,매매,60-85㎡,25,보통,해당지역,122550.0,48000.0,129050.0,,,,,73.0,11130730
충현동,서대문구,연립다세대,매매,85-135㎡,19,보통,자치구,54000.0,40150.0,137550.0,,,,,102.4,11130730
충현동,서대문구,연립다세대,매매,135㎡초과,10,보통,자치구,120500.0,62375.0,150100.0,,,,,154.6,11130730
충현동,서대문구,오피스텔,매매,20㎡이하,56,높음,자치구,19600.0,13725.0,23800.0,,,,,17.8,11130730
충현동,서대문구,오피스텔,매매,20-40㎡,15,보통,해당지역,19000.0,18125.0,21000.0,,,,,29.3,11130730
충현동,서대문구,오피스텔,매매,40-60㎡,10,보통,해당지역,27750.0,27050.0,28412.5,,,,,41.6,11130730
충현동,서대문구,단독다가구,월세,20㎡이하,16,보통,해당지역,,,,1000.0,,,56.0,19.0,11130730
충현동,서대문구,단독다가구,월세,20-40㎡,19,보통,해당지역,,,,1000.0,,,60.0,29.0,11130730
충현동,서대문구,단독다가구,월세,40-60㎡,14,보통,해당지역,,,,1000.0,,,65.0,45.2,11130730
충현동,서대문구,단독다가구,월세,60-85㎡,157,높음,자치구,,,,3000.0,,,70.0,69.9,11130730
충현동,서대문구,단독다가구,월세,85-135㎡,36,높음,자치구,,,,5000.0,,,62.5,100.0,11130730
충현동,서대문구,단독다가구,월세,135㎡초과,51,높음,자치구,,,,1000.0,,,50.0,191.8,11130730
충현동,서대문구,아파트,월세,20㎡이하,132,높음,해당지역,,,,4850.0,,,37.0,17.7,11130730
충현동,서대문구,아파트,월세,20-40㎡,159,높음,해당지역,,,,6260.0,,,51.0,26.5,11130730
충현동,서대문구,아파트,월세,40-60㎡,53,높음,해당지역,,,,20000.0,,,100.0,56.0,11130730
충현동,서대문구,아파트,월세,60-85㎡,45,높음,해당지역,,,,20000.0,,,110.0,84.9,11130730
충현동,서대문구,아파트,월세,85-135㎡,79,높음,자치구,,,,25000.0,,,160.0,115.0,11130730
충현동,서대문구,아파트,월세,135㎡초과,12,보통,자치구,,,,9500.0,,,195.0,160.2,11130730
충현동,서대문구,연립다세대,월세,20㎡이하,15,보통,해당지역,,,,1000.0,,,55.0,15.3,11130730
충현동,서대문구,연립다세대,월세,20-40㎡,14,보통,해당지역,,,,2000.0,,,70.0,27.8,11130730
충현동,서대문구,연립다세대,월세,40-60㎡,23,보통,해당지역,,,,3000.0,,,70.0,48.5,11130730
충현동,서대문구,연립다세대,월세,60-85㎡,12,보통,해당지역,,,,10000.0,,,80.0,71.5,11130730
충현동,서대문구,연립다세대,월세,85-135㎡,33,높음,자치구,,,,5000.0,,,63.0,108.4,11130730
충현동,서대문구,오피스텔,월세,20㎡이하,581,높음,자치구,,,,1000.0,,,82.0,17.0,11130730
충현동,서대문구,오피스텔,월세,20-40㎡,79,높음,해당지역,,,,1500.0,,,77.0,28.8,11130730
충현동,서대문구,오피스텔,월세,40-60㎡,10,보통,해당지역,,,,1000.0,,,128.0,41.6,11130730
충현동,서대문구,단독다가구,전세,20㎡이하,72,높음,자치구,,,,8500.0,6475.0,10250.0,,18.0,11130730
충현동,서대문구,단독다가구,전세,20-40㎡,173,높음,자치구,,,,10000.0,7300.0,13000.0,,30.0,11130730
충현동,서대문구,단독다가구,전세,40-60㎡,137,높음,자치구,,,,14700.0,10000.0,18000.0,,48.0,11130730
충현동,서대문구,단독다가구,전세,60-85㎡,85,높음,자치구,,,,20000.0,15500.0,25000.0,,69.6,11130730
충현동,서대문구,단독다가구,전세,85-135㎡,18,보통,자치구,,,,25625.0,14750.0,38750.0,,100.4,11130730
충현동,서대문구,단독다가구,전세,135㎡초과,21,보통,자치구,,,,24000.0,8000.0,46000.0,,178.6,11130730
충현동,서대문구,아파트,전세,20-40㎡,37,높음,자치구,,,,28350.0,22000.0,35000.0,,32.8,11130730
충현동,서대문구,아파트,전세,40-60㎡,40,높음,해당지역,,,,69500.0,62362.5,73625.0,,59.8,11130730
충현동,서대문구,아파트,전세,60-85㎡,46,높음,해당지역,,,,76300.0,53500.0,82937.5,,84.6,11130730
충현동,서대문구,아파트,전세,85-135㎡,12,보통,해당지역,,,,40500.0,35750.0,50500.0,,100.0,11130730
충현동,서대문구,아파트,전세,135㎡초과,22,보통,자치구,,,,88500.0,59750.0,108750.0,,153.2,11130730
충현동,서대문구,연립다세대,전세,20㎡이하,16,보통,자치구,,,,13000.0,9750.0,14175.0,,17.3,11130730
충현동,서대문구,연립다세대,전세,20-40㎡,19,보통,해당지역,,,,15000.0,9960.0,15000.0,,35.3,11130730
충현동,서대문구,연립다세대,전세,40-60㎡,36,높음,해당지역,,,,20000.0,16301.2,32250.0,,49.0,11130730
충현동,서대문구,연립다세대,전세,60-85㎡,25,보통,해당지역,,,,25200.0,20000.0,29700.0,,71.1,11130730
충현동,서대문구,연립다세대,전세,85-135㎡,25,보통,자치구,,,,35000.0,27000.0,48000.0,,100.4,11130730
충현동,서대문구,오피스텔,전세,20㎡이하,62,높음,자치구,,,,19000.0,15575.0,20000.0,,17.2,11130730
충현동,서대문구,오피스텔,전세,20-40㎡,84,높음,자치구,,,,21000.0,17500.0,24850.0,,27.2,11130730
충현동,서대문구,오피스텔,전세,40-60㎡,10,보통,자치구,,,,44550.0,28525.0,47000.0,,43.8,11130730
홍은1동,서대문구,단독다가구,매매,60-85㎡,11,보통,자치구,87750.0,58250.0,127300.0,,,,,72.6,11130660
홍은1동,서대문구,단독다가구,매매,85-135㎡,16,보통,자치구,117000.0,91000.0,146317.5,,,,,114.7,11130660
홍은1동,서대문구,단독다가구,매매,135㎡초과,11,보통,법정동,85000.0,64950.0,93500.0,,,,,180.3,11130660
홍은1동,서대문구,아파트,매매,20-40㎡,30,높음,자치구,47500.0,34200.0,58725.0,,,,,31.6,11130660
홍은1동,서대문구,아파트,매매,40-60㎡,69,높음,해당지역,68000.0,62000.0,79000.0,,,,,59.0,11130660
홍은1동,서대문구,아파트,매매,60-85㎡,102,높음,해당지역,73875.0,56000.0,91750.0,,,,,84.9,11130660
홍은1동,서대문구,아파트,매매,85-135㎡,15,보통,해당지역,88000.0,80500.0,92000.0,,,,,115.0,11130660
홍은1동,서대문구,아파트,매매,135㎡초과,10,보통,법정동,90000.0,83625.0,94875.0,,,,,143.0,11130660
홍은1동,서대문구,연립다세대,매매,20㎡이하,11,보통,자치구,14800.0,12350.0,64900.0,,,,,16.9,11130660
홍은1동,서대문구,연립다세대,매매,20-40㎡,20,보통,해당지역,27000.0,23625.0,28000.0,,,,,23.7,11130660
홍은1동,서대문구,연립다세대,매매,40-60㎡,10,보통,해당지역,25350.0,17750.0,30975.0,,,,,49.4,11130660
홍은1동,서대문구,연립다세대,매매,60-85㎡,25,보통,법정동,29000.0,24900.0,35000.0,,,,,68.7,11130660
홍은1동,서대문구,연립다세대,매매,85-135㎡,19,보통,자치구,54000.0,40150.0,137550.0,,,,,102.4,11130660
홍은1동,서대문구,연립다세대,매매,135㎡초과,10,보통,자치구,120500.0,62375.0,150100.0,,,,,154.6,11130660
홍은1동,서대문구,오피스텔,매매,20㎡이하,56,높음,자치구,19600.0,13725.0,23800.0,,,,,17.8,11130660
홍은1동,서대문구,오피스텔,매매,20-40㎡,89,높음,자치구,22800.0,18700.0,30500.0,,,,,27.7,11130660
홍은1동,서대문구,오피스텔,매매,40-60㎡,15,보통,자치구,28000.0,27000.0,28625.0,,,,,41.6,11130660
홍은1동,서대문구,단독다가구,월세,20㎡이하,113,높음,법정동,,,,500.0,,,43.0,16.5,11130660
홍은1동,서대문구,단독다가구,월세,20-40㎡,132,높음,법정동,,,,1000.0,,,50.0,31.0,11130660
홍은1동,서대문구,단독다가구,월세,40-60㎡,64,높음,법정동,,,,1000.0,,,60.0,48.1,11130660
홍은1동,서대문구,단독다가구,월세,60-85㎡,21,보통,법정동,,,,3000.0,,,50.0,67.4,11130660
홍은1동,서대문구,단독다가구,월세,85-135㎡,36,높음,자치구,,,,5000.0,,,62.5,100.0,11130660
홍은1동,서대문구,단독다가구,월세,135㎡초과,51,높음,자치구,,,,1000.0,,,50.0,191.8,11130660
홍은1동,서대문구,아파트,월세,20㎡이하,251,높음,자치구,,,,3650.0,,,42.0,16.1,11130660
홍은1동,서대문구,아파트,월세,20-40㎡,12,보통,해당지역,,,,9936.5,,,29.5,33.0,11130660
홍은1동,서대문구,아파트,월세,40-60㎡,45,높음,해당지역,,,,12896.0,,,60.0,58.6,11130660
홍은1동,서대문구,아파트,월세,60-85㎡,27,보통,해당지역,,,,20000.0,,,115.0,84.9,11130660
홍은1동,서대문구,아파트,월세,85-135㎡,79,높음,자치구,,,,25000.0,,,160.0,115.0,11130660
홍은1동,서대문구,아파트,월세,135㎡초과,12,보통,자치구,,,,9500.0,,,195.0,160.2,11130660
홍은1동,서대문구,연립다세대,월세,20㎡이하,43,높음,법정동,,,,1000.0,,,45.0,15.6,11130660
홍은1동,서대문구,연립다세대,월세,20-40㎡,11,보통,해당지역,,,,3000.0,,,30.0,29.3,11130660
홍은1동,서대문구,연립다세대,월세,40-60㎡,71,높음,법정동,,,,3124.0,,,35.0,49.5,11130660
홍은1동,서대문구,연립다세대,월세,60-85㎡,24,보통,법정동,,,,5000.0,,,60.0,70.0,11130660
홍은1동,서대문구,연립다세대,월세,85-135㎡,33,높음,자치구,,,,5000.0,,,63.0,108.4,11130660
홍은1동,서대문구,오피스텔,월세,20㎡이하,581,높음,자치구,,,,1000.0,,,82.0,17.0,11130660
홍은1동,서대문구,오피스텔,월세,20-40㎡,24,보통,법정동,,,,1000.0,,,42.0,28.3,11130660
홍은1동,서대문구,오피스텔,월세,40-60㎡,28,보통,자치구,,,,2000.0,,,122.5,42.3,11130660
홍은1동,서대문구,단독다가구,전세,20㎡이하,72,높음,자치구,,,,8500.0,6475.0,10250.0,,18.0,11130660
홍은1동,서대문구,단독다가구,전세,20-40㎡,21,보통,법정동,,,,8000.0,5000.0,10000.0,,28.4,11130660
홍은1동,서대문구,단독다가구,전세,40-60㎡,22,보통,법정동,,,,12000.0,8425.0,15750.0,,47.7,11130660
홍은1동,서대문구,단독다가구,전세,60-85㎡,11,보통,법정동,,,,18000.0,15500.0,24250.0,,68.8,11130660
홍은1동,서대문구,단독다가구,전세,85-135㎡,18,보통,자치구,,,,25625.0,14750.0,38750.0,,100.4,11130660
홍은1동,서대문구,단독다가구,전세,135㎡초과,21,보통,자치구,,,,24000.0,8000.0,46000.0,,178.6,11130660
홍은1동,서대문구,아파트,전세,20-40㎡,37,높음,자치구,,,,28350.0,22000.0,35000.0,,32.8,11130660
홍은1동,서대문구,아파트,전세,40-60㎡,60,높음,해당지역,,,,44500.0,30000.0,48000.0,,59.8,11130660
홍은1동,서대문구,아파트,전세,60-85㎡,89,높음,해당지역,,,,50000.0,37000.0,62400.0,,84.9,11130660
홍은1동,서대문구,아파트,전세,85-135㎡,15,보통,해당지역,,,,57000.0,51750.0,76750.0,,115.0,11130660
홍은1동,서대문구,아파트,전세,135㎡초과,22,보통,자치구,,,,88500.0,59750.0,108750.0,,153.2,11130660
홍은1동,서대문구,연립다세대,전세,20㎡이하,16,보통,자치구,,,,13000.0,9750.0,14175.0,,17.3,11130660
홍은1동,서대문구,연립다세대,전세,20-40㎡,18,보통,해당지역,,,,17000.0,16000.0,17875.0,,29.9,11130660
홍은1동,서대문구,연립다세대,전세,40-60㎡,47,높음,법정동,,,,14000.0,11450.0,24300.0,,49.2,11130660
홍은1동,서대문구,연립다세대,전세,60-85㎡,18,보통,법정동,,,,20600.0,15375.0,23000.0,,69.5,11130660
홍은1동,서대문구,연립다세대,전세,85-135㎡,25,보통,자치구,,,,35000.0,27000.0,48000.0,,100.4,11130660
홍은1동,서대문구,오피스텔,전세,20㎡이하,62,높음,자치구,,,,19000.0,15575.0,20000.0,,17.2,11130660
홍은1동,서대문구,오피스텔,전세,20-40㎡,84,높음,자치구,,,,21000.0,17500.0,24850.0,,27.2,11130660
홍은1동,서대문구,오피스텔,전세,40-60㎡,10,보통,자치구,,,,44550.0,28525.0,47000.0,,43.8,11130660
홍은2동,서대문구,단독다가구,매매,60-85㎡,11,보통,자치구,87750.0,58250.0,127300.0,,,,,72.6,11130680
홍은2동,서대문구,단독다가구,매매,85-135㎡,16,보통,자치구,117000.0,91000.0,146317.5,,,,,114.7,11130680
홍은2동,서대문구,단독다가구,매매,135㎡초과,11,보통,법정동,85000.0,64950.0,93500.0,,,,,180.3,11130680
홍은2동,서대문구,아파트,매매,20-40㎡,30,높음,자치구,47500.0,34200.0,58725.0,,,,,31.6,11130680
