지역명,자치구명,건물용도,거래유형,면적구간,거래건수,신뢰등급,출처,기준금액,금액의미,기준금액_25,기준금액_75,면적_중앙값,월세_보증금,월세_임대료
이문1동,동대문구,연립다세대,전세,40-60㎡,150,높음,자치구,25000.0,보증금,19000.0,31500.0,49.8,25000.0,0.0
이문1동,동대문구,연립다세대,전세,60-85㎡,58,높음,자치구,26125.0,보증금,24000.0,30000.0,67.8,26125.0,0.0
이문1동,동대문구,오피스텔,전세,20㎡이하,17,보통,법정동,13125.0,보증금,13000.0,14000.0,17.4,13125.0,0.0
이문1동,동대문구,오피스텔,전세,20-40㎡,10,보통,해당지역,9000.0,보증금,8800.0,15200.0,23.8,9000.0,0.0
이문1동,동대문구,오피스텔,전세,40-60㎡,149,높음,자치구,38100.0,보증금,31000.0,47000.0,48.6,38100.0,0.0
이문1동,동대문구,오피스텔,전세,60-85㎡,44,높음,자치구,61925.0,보증금,59100.0,65250.0,85.0,61925.0,0.0
이문2동,동대문구,단독다가구,매매,20-40㎡,15,보통,자치구,59300.0,매매가,41000.0,92000.0,30.6,,
이문2동,동대문구,단독다가구,매매,40-60㎡,42,높음,자치구,91950.0,매매가,64125.0,109750.0,49.6,,
이문2동,동대문구,단독다가구,매매,60-85㎡,16,보통,자치구,60250.0,매매가,36500.0,99875.0,74.9,,
이문2동,동대문구,단독다가구,매매,85-135㎡,33,높음,자치구,94500.0,매매가,67000.0,112000.0,109.5,,
이문2동,동대문구,단독다가구,매매,135㎡초과,81,높음,자치구,117400.0,매매가,90000.0,140000.0,200.5,,
이문2동,동대문구,아파트,매매,20㎡이하,60,높음,자치구,15250.0,매매가,11000.0,18000.0,16.0,,
이문2동,동대문구,아파트,매매,20-40㎡,108,높음,자치구,40000.0,매매가,30750.0,46500.0,30.4,,
이문2동,동대문구,아파트,매매,40-60㎡,45,높음,해당지역,95500.0,매매가,90500.0,100000.0,60.0,,
이문2동,동대문구,아파트,매매,60-85㎡,53,높음,해당지역,97800.0,매매가,90000.0,107500.0,84.9,,
이문2동,동대문구,아파트,매매,85-135㎡,17,보통,해당지역,110000.0,매매가,97000.0,114000.0,114.9,,
이문2동,동대문구,아파트,매매,135㎡초과,18,보통,자치구,120000.0,매매가,101250.0,166000.0,142.1,,
이문2동,동대문구,연립다세대,매매,20㎡이하,48,높음,자치구,21500.0,매매가,18000.0,28000.0,14.3,,
이문2동,동대문구,연립다세대,매매,20-40㎡,173,높음,자치구,37000.0,매매가,30000.0,52500.0,29.8,,
이문2동,동대문구,연립다세대,매매,40-60㎡,201,높음,자치구,41000.0,매매가,34500.0,52000.0,51.4,,
이문2동,동대문구,연립다세대,매매,60-85㎡,16,보통,법정동,78691.5,매매가,73633.5,79400.5,80.5,,
이문2동,동대문구,오피스텔,매매,20㎡이하,62,높음,자치구,16550.0,매매가,12600.0,19875.0,17.5,,
이문2동,동대문구,오피스텔,매매,20-40㎡,205,높음,자치구,17000.0,매매가,13450.0,23900.0,27.6,,
이문2동,동대문구,오피스텔,매매,40-60㎡,36,높음,자치구,29750.0,매매가,19752.5,56000.0,47.2,,
이문2동,동대문구,오피스텔,매매,60-85㎡,18,보통,자치구,42300.0,매매가,35550.0,100035.0,84.3,,
이문2동,동대문구,단독다가구,월세,20㎡이하,338,높음,법정동,53.3,월환산,47.3,62.3,18.0,500.0,50.0
이문2동,동대문구,단독다가구,월세,20-40㎡,270,높음,법정동,61.4,월환산,50.9,71.3,25.2,500.0,57.0
이문2동,동대문구,단독다가구,월세,40-60㎡,55,높음,법정동,87.3,월환산,67.5,104.2,49.8,1500.0,70.0
이문2동,동대문구,단독다가구,월세,60-85㎡,13,보통,법정동,103.8,월환산,92.1,105.8,64.8,5000.0,65.0
이문2동,동대문구,단독다가구,월세,85-135㎡,36,높음,자치구,65.2,월환산,50.8,108.4,100.5,1000.0,55.5
이문2동,동대문구,단독다가구,월세,135㎡초과,21,보통,법정동,52.3,월환산,44.1,62.3,193.4,500.0,50.0
이문2동,동대문구,아파트,월세,20㎡이하,21,보통,법정동,76.6,월환산,62.3,99.6,13.2,1000.0,72.0
이문2동,동대문구,아파트,월세,20-40㎡,144,높음,법정동,33.6,월환산,23.8,55.9,33.5,2204.0,20.0
이문2동,동대문구,아파트,월세,40-60㎡,26,보통,해당지역,172.6,월환산,152.9,184.6,60.0,10000.0,125.5
이문2동,동대문구,아파트,월세,60-85㎡,25,보통,해당지역,223.8,월환산,182.9,237.5,84.9,25000.0,90.0
이문2동,동대문구,아파트,월세,85-135㎡,11,보통,법정동,305.8,월환산,269.5,474.6,103.0,27000.0,260.0
이문2동,동대문구,연립다세대,월세,20㎡이하,43,높음,법정동,62.3,월환산,52.3,74.5,14.4,1000.0,57.0
이문2동,동대문구,연립다세대,월세,20-40㎡,10,보통,해당지역,93.5,월환산,83.9,99.6,30.0,3600.0,76.0
이문2동,동대문구,연립다세대,월세,40-60㎡,17,보통,법정동,82.3,월환산,59.6,117.8,48.7,2000.0,65.0
이문2동,동대문구,연립다세대,월세,60-85㎡,49,높음,자치구,92.9,월환산,57.6,131.7,69.8,5000.0,50.0
이문2동,동대문구,연립다세대,월세,85-135㎡,11,보통,자치구,64.2,월환산,55.3,74.2,106.8,600.0,60.0
이문2동,동대문구,오피스텔,월세,20㎡이하,42,높음,해당지역,66.7,월환산,57.3,76.3,17.3,1000.0,55.0
이문2동,동대문구,오피스텔,월세,20-40㎡,11,보통,해당지역,62.3,월환산,62.3,70.1,23.5,1000.0,60.0
이문2동,동대문구,오피스텔,월세,40-60㎡,323,높음,자치구,178.8,월환산,138.4,188.5,54.7,10000.0,60.0
이문2동,동대문구,오피스텔,월세,60-85㎡,130,높음,자치구,238.8,월환산,222.9,263.6,74.3,5000.0,220.0
이문2동,동대문구,단독다가구,전세,20㎡이하,98,높음,자치구,8000.0,보증금,6000.0,10000.0,18.0,8000.0,0.0
이문2동,동대문구,단독다가구,전세,20-40㎡,27,보통,법정동,9000.0,보증금,7500.0,13000.0,31.4,9000.0,0.0
이문2동,동대문구,단독다가구,전세,40-60㎡,21,보통,법정동,16000.0,보증금,15000.0,18000.0,49.6,16000.0,0.0
이문2동,동대문구,단독다가구,전세,60-85㎡,65,높음,자치구,20000.0,보증금,15000.0,25000.0,68.0,20000.0,0.0
이문2동,동대문구,단독다가구,전세,85-135㎡,20,보통,자치구,25500.0,보증금,18650.0,30500.0,93.7,25500.0,0.0
이문2동,동대문구,단독다가구,전세,135㎡초과,13,보통,자치구,11000.0,보증금,7500.0,21000.0,179.8,11000.0,0.0
이문2동,동대문구,아파트,전세,20㎡이하,38,높음,자치구,14750.0,보증금,9000.0,17731.2,14.2,14750.0,0.0
이문2동,동대문구,아파트,전세,20-40㎡,16,보통,법정동,23000.0,보증금,21750.0,24000.0,20.8,23000.0,0.0
이문2동,동대문구,아파트,전세,40-60㎡,42,높음,해당지역,42000.0,보증금,40000.0,46150.0,60.0,42000.0,0.0
이문2동,동대문구,아파트,전세,60-85㎡,48,높음,해당지역,50000.0,보증금,45000.0,55000.0,84.9,50000.0,0.0
이문2동,동대문구,아파트,전세,85-135㎡,11,보통,해당지역,58000.0,보증금,51000.0,65000.0,114.6,58000.0,0.0
이문2동,동대문구,아파트,전세,135㎡초과,13,보통,자치구,56700.0,보증금,50000.0,60000.0,140.6,56700.0,0.0
이문2동,동대문구,연립다세대,전세,20㎡이하,76,높음,자치구,11500.0,보증금,8875.0,15925.0,15.4,11500.0,0.0
이문2동,동대문구,연립다세대,전세,20-40㎡,428,높음,자치구,24500.0,보증금,21000.0,26000.0,28.6,24500.0,0.0
이문2동,동대문구,연립다세대,전세,40-60㎡,150,높음,자치구,25000.0,보증금,19000.0,31500.0,49.8,25000.0,0.0
이문2동,동대문구,연립다세대,전세,60-85㎡,58,높음,자치구,26125.0,보증금,24000.0,30000.0,67.8,26125.0,0.0
이문2동,동대문구,오피스텔,전세,20㎡이하,10,보통,해당지역,14000.0,보증금,13800.0,14000.0,17.4,14000.0,0.0
이문2동,동대문구,오피스텔,전세,20-40㎡,17,보통,법정동,9800.0,보증금,8800.0,15000.0,23.8,9800.0,0.0
이문2동,동대문구,오피스텔,전세,40-60㎡,149,높음,자치구,38100.0,보증금,31000.0,47000.0,48.6,38100.0,0.0
이문2동,동대문구,오피스텔,전세,60-85㎡,44,높음,자치구,61925.0,보증금,59100.0,65250.0,85.0,61925.0,0.0
장안1동,동대문구,단독다가구,매매,20-40㎡,15,보통,자치구,59300.0,매매가,41000.0,92000.0,30.6,,
장안1동,동대문구,단독다가구,매매,40-60㎡,42,높음,자치구,91950.0,매매가,64125.0,109750.0,49.6,,
장안1동,동대문구,단독다가구,매매,60-85㎡,16,보통,자치구,60250.0,매매가,36500.0,99875.0,74.9,,
장안1동,동대문구,단독다가구,매매,85-135㎡,33,높음,자치구,94500.0,매매가,67000.0,112000.0,109.5,,
장안1동,동대문구,단독다가구,매매,135㎡초과,81,높음,자치구,117400.0,매매가,90000.0,140000.0,200.5,,
장안1동,동대문구,아파트,매매,20㎡이하,17,보통,해당지역,10300.0,매매가,9000.0,19800.0,17.6,,
장안1동,동대문구,아파트,매매,20-40㎡,108,높음,자치구,40000.0,매매가,30750.0,46500.0,30.4,,
장안1동,동대문구,아파트,매매,40-60㎡,44,높음,해당지역,72250.0,매매가,48475.0,100375.0,59.1,,
장안1동,동대문구,아파트,매매,60-85㎡,125,높음,해당지역,81000.0,매매가,68000.0,116500.0,84.8,,
장안1동,동대문구,아파트,매매,85-135㎡,28,보통,해당지역,115000.0,매매가,81100.0,128000.0,112.8,,
장안1동,동대문구,아파트,매매,135㎡초과,18,보통,자치구,120000.0,매매가,101250.0,166000.0,142.1,,
장안1동,동대문구,연립다세대,매매,20㎡이하,48,높음,자치구,21500.0,매매가,18000.0,28000.0,14.3,,
장안1동,동대문구,연립다세대,매매,20-40㎡,33,높음,해당지역,31000.0,매매가,28000.0,36000.0,30.0,,
장안1동,동대문구,연립다세대,매매,40-60㎡,58,높음,해당지역,42250.0,매매가,38200.0,58500.0,53.1,,
장안1동,동대문구,연립다세대,매매,60-85㎡,10,보통,해당지역,48000.0,매매가,42225.0,49900.0,77.1,,
장안1동,동대문구,오피스텔,매매,20㎡이하,62,높음,자치구,16550.0,매매가,12600.0,19875.0,17.5,,
장안1동,동대문구,오피스텔,매매,20-40㎡,44,높음,해당지역,11850.0,매매가,9875.0,21125.0,28.5,,
장안1동,동대문구,오피스텔,매매,40-60㎡,15,보통,법정동,19700.0,매매가,16732.5,30000.0,44.7,,
장안1동,동대문구,오피스텔,매매,60-85㎡,18,보통,자치구,42300.0,매매가,35550.0,100035.0,84.3,,
장안1동,동대문구,단독다가구,월세,20㎡이하,58,높음,법정동,45.8,월환산,37.0,52.5,16.2,500.0,42.0
장안1동,동대문구,단독다가구,월세,20-40㎡,142,높음,법정동,50.1,월환산,41.8,64.6,30.0,1000.0,45.0
장안1동,동대문구,단독다가구,월세,40-60㎡,67,높음,법정동,79.2,월환산,64.4,94.2,48.9,3000.0,56.0
장안1동,동대문구,단독다가구,월세,60-85㎡,21,보통,법정동,103.8,월환산,92.9,120.8,70.0,3000.0,75.0
장안1동,동대문구,단독다가구,월세,85-135㎡,36,높음,자치구,65.2,월환산,50.8,108.4,100.5,1000.0,55.5
장안1동,동대문구,단독다가구,월세,135㎡초과,114,높음,자치구,55.2,월환산,47.3,71.7,193.4,500.0,50.0
장안1동,동대문구,아파트,월세,20㎡이하,165,높음,해당지역,71.0,월환산,59.6,97.4,18.0,6620.0,55.0
장안1동,동대문구,아파트,월세,20-40㎡,90,높음,해당지역,110.7,월환산,90.9,123.5,26.3,12580.0,48.5
장안1동,동대문구,아파트,월세,40-60㎡,32,높음,해당지역,199.1,월환산,160.1,215.7,58.4,20000.0,101.0
장안1동,동대문구,아파트,월세,60-85㎡,34,높음,해당지역,225.8,월환산,193.9,245.8,84.9,10000.0,166.0
장안1동,동대문구,아파트,월세,85-135㎡,11,보통,해당지역,285.8,월환산,273.1,318.3,114.2,19000.0,180.0
장안1동,동대문구,연립다세대,월세,20㎡이하,21,보통,해당지역,75.8,월환산,59.6,78.9,16.7,5000.0,50.0
장안1동,동대문구,연립다세대,월세,20-40㎡,63,높음,해당지역,103.5,월환산,75.9,133.0,29.0,10400.0,24.0
장안1동,동대문구,연립다세대,월세,40-60㎡,53,높음,해당지역,109.3,월환산,85.5,130.1,47.2,7443.0,40.0
장안1동,동대문구,연립다세대,월세,60-85㎡,49,높음,자치구,92.9,월환산,57.6,131.7,69.8,5000.0,50.0
장안1동,동대문구,연립다세대,월세,85-135㎡,11,보통,자치구,64.2,월환산,55.3,74.2,106.8,600.0,60.0
장안1동,동대문구,오피스텔,월세,20㎡이하,46,높음,해당지역,65.3,월환산,60.5,68.4,18.6,500.0,58.5
장안1동,동대문구,오피스텔,월세,20-40㎡,217,높음,해당지역,67.3,월환산,62.3,79.6,24.2,1000.0,60.0
장안1동,동대문구,오피스텔,월세,40-60㎡,36,높음,해당지역,99.6,월환산,89.5,118.0,43.4,1150.0,90.0
장안1동,동대문구,오피스텔,월세,60-85㎡,104,높음,법정동,232.9,월환산,210.6,243.8,74.3,3000.0,210.0
장안1동,동대문구,단독다가구,전세,20㎡이하,98,높음,자치구,8000.0,보증금,6000.0,10000.0,18.0,8000.0,0.0
장안1동,동대문구,단독다가구,전세,20-40㎡,21,보통,법정동,11000.0,보증금,8000.0,14000.0,27.7,11000.0,0.0
장안1동,동대문구,단독다가구,전세,40-60㎡,11,보통,법정동,15000.0,보증금,14050.0,20750.0,47.0,15000.0,0.0
장안1동,동대문구,단독다가구,전세,60-85㎡,14,보통,법정동,20000.0,보증금,17937.5,25000.0,67.9,20000.0,0.0
장안1동,동대문구,단독다가구,전세,85-135㎡,20,보통,자치구,25500.0,보증금,18650.0,30500.0,93.7,25500.0,0.0
장안1동,동대문구,단독다가구,전세,135㎡초과,13,보통,자치구,11000.0,보증금,7500.0,21000.0,179.8,11000.0,0.0
장안1동,동대문구,아파트,전세,20㎡이하,38,높음,자치구,14750.0,보증금,9000.0,17731.2,14.2,14750.0,0.0
장안1동,동대문구,아파트,전세,20-40㎡,15,보통,해당지역,24000.0,보증금,22255.0,25757.5,23.7,24000.0,0.0
장안1동,동대문구,아파트,전세,40-60㎡,25,보통,해당지역,49000.0,보증금,45000.0,53500.0,58.9,49000.0,0.0
장안1동,동대문구,아파트,전세,60-85㎡,55,높음,해당지역,54000.0,보증금,49175.0,60000.0,84.8,54000.0,0.0
장안1동,동대문구,아파트,전세,85-135㎡,24,보통,해당지역,66000.0,보증금,58537.5,73500.0,112.8,66000.0,0.0
장안1동,동대문구,아파트,전세,135㎡초과,13,보통,자치구,56700.0,보증금,50000.0,60000.0,140.6,56700.0,0.0
장안1동,동대문구,연립다세대,전세,20㎡이하,76,높음,자치구,11500.0,보증금,8875.0,15925.0,15.4,11500.0,0.0
장안1동,동대문구,연립다세대,전세,20-40㎡,43,높음,해당지역,25000.0,보증금,18750.0,28400.0,28.4,25000.0,0.0
장안1동,동대문구,연립다세대,전세,40-60㎡,28,보통,해당지역,25000.0,보증금,21975.0,34325.0,48.0,25000.0,0.0
장안1동,동대문구,연립다세대,전세,60-85㎡,11,보통,법정동,25000.0,보증금,22000.0,26650.0,72.7,25000.0,0.0
장안1동,동대문구,오피스텔,전세,20㎡이하,11,보통,해당지역,21800.0,보증금,21400.0,21800.0,18.4,21800.0,0.0
장안1동,동대문구,오피스텔,전세,20-40㎡,61,높음,해당지역,22000.0,보증금,17700.0,25000.0,27.7,22000.0,0.0
장안1동,동대문구,오피스텔,전세,40-60㎡,75,높음,법정동,33300.0,보증금,28300.0,38150.0,48.3,33300.0,0.0
장안1동,동대문구,오피스텔,전세,60-85㎡,44,높음,자치구,61925.0,보증금,59100.0,65250.0,85.0,61925.0,0.0
장안2동,동대문구,단독다가구,매매,20-40㎡,15,보통,자치구,59300.0,매매가,41000.0,92000.0,30.6,,
장안2동,동대문구,단독다가구,매매,40-60㎡,42,높음,자치구,91950.0,매매가,64125.0,109750.0,49.6,,
장안2동,동대문구,단독다가구,매매,60-85㎡,16,보통,자치구,60250.0,매매가,36500.0,99875.0,74.9,,
장안2동,동대문구,단독다가구,매매,85-135㎡,33,높음,자치구,94500.0,매매가,67000.0,112000.0,109.5,,
장안2동,동대문구,단독다가구,매매,135㎡초과,81,높음,자치구,117400.0,매매가,90000.0,140000.0,200.5,,
장안2동,동대문구,아파트,매매,20㎡이하,17,보통,법정동,10300.0,매매가,9000.0,19800.0,17.6,,
장안2동,동대문구,아파트,매매,20-40㎡,108,높음,자치구,40000.0,매매가,30750.0,46500.0,30.4,,
장안2동,동대문구,아파트,매매,40-60㎡,43,높음,해당지역,90800.0,매매가,50250.0,108250.0,59.8,,
장안2동,동대문구,아파트,매매,60-85㎡,99,높음,해당지역,110000.0,매매가,72750.0,121000.0,81.0,,
장안2동,동대문구,아파트,매매,85-135㎡,30,높음,해당지역,94750.0,매매가,87250.0,137500.0,112.9,,
장안2동,동대문구,아파트,매매,135㎡초과,18,보통,자치구,120000.0,매매가,101250.0,166000.0,142.1,,
장안2동,동대문구,연립다세대,매매,20㎡이하,48,높음,자치구,21500.0,매매가,18000.0,28000.0,14.3,,
장안2동,동대문구,연립다세대,매매,20-40㎡,16,보통,해당지역,28950.0,매매가,25000.0,34400.0,33.0,,
장안2동,동대문구,연립다세대,매매,40-60㎡,23,보통,해당지역,39000.0,매매가,35250.0,41700.0,53.4,,
장안2동,동대문구,연립다세대,매매,60-85㎡,13,보통,법정동,49000.0,매매가,42900.0,50800.0,76.2,,
장안2동,동대문구,오피스텔,매매,20㎡이하,62,높음,자치구,16550.0,매매가,12600.0,19875.0,17.5,,
장안2동,동대문구,오피스텔,매매,20-40㎡,50,높음,법정동,12200.0,매매가,10000.0,21800.0,29.1,,
장안2동,동대문구,오피스텔,매매,40-60㎡,15,보통,법정동,19700.0,매매가,16732.5,30000.0,44.7,,
장안2동,동대문구,오피스텔,매매,60-85㎡,18,보통,자치구,42300.0,매매가,35550.0,100035.0,84.3,,
장안2동,동대문구,단독다가구,월세,20㎡이하,58,높음,법정동,45.8,월환산,37.0,52.5,16.2,500.0,42.0
장안2동,동대문구,단독다가구,월세,20-40㎡,142,높음,법정동,50.1,월환산,41.8,64.6,30.0,1000.0,45.0
장안2동,동대문구,단독다가구,월세,40-60㎡,67,높음,법정동,79.2,월환산,64.4,94.2,48.9,3000.0,56.0
장안2동,동대문구,단독다가구,월세,60-85㎡,21,보통,법정동,103.8,월환산,92.9,120.8,70.0,3000.0,75.0
장안2동,동대문구,단독다가구,월세,85-135㎡,36,높음,자치구,65.2,월환산,50.8,108.4,100.5,1000.0,55.5
장안2동,동대문구,단독다가구,월세,135㎡초과,114,높음,자치구,55.2,월환산,47.3,71.7,193.4,500.0,50.0
장안2동,동대문구,아파트,월세,20㎡이하,173,높음,법정동,69.2,월환산,59.3,96.3,18.0,6620.0,52.0
장안2동,동대문구,아파트,월세,20-40㎡,90,높음,법정동,110.7,월환산,90.9,123.5,26.3,12580.0,48.5
장안2동,동대문구,아파트,월세,40-60㎡,47,높음,해당지역,168.8,월환산,94.4,224.0,59.9,14736.0,60.0
장안2동,동대문구,아파트,월세,60-85㎡,71,높음,해당지역,250.3,월환산,214.2,273.1,81.0,20000.0,150.0
장안2동,동대문구,아파트,월세,85-135㎡,20,보통,해당지역,72.7,월환산,62.6,150.2,95.4,3000.0,60.0
장안2동,동대문구,연립다세대,월세,20㎡이하,11,보통,해당지역,89.6,월환산,64.2,94.1,16.4,1000.0,85.0
장안2동,동대문구,연립다세대,월세,20-40㎡,48,높음,해당지역,77.2,월환산,56.6,103.4,29.7,2000.0,51.5
장안2동,동대문구,연립다세대,월세,40-60㎡,33,높음,해당지역,93.8,월환산,57.1,121.9,49.8,5000.0,33.0
장안2동,동대문구,연립다세대,월세,60-85㎡,49,높음,자치구,92.9,월환산,57.6,131.7,69.8,5000.0,50.0
장안2동,동대문구,연립다세대,월세,85-135㎡,11,보통,자치구,64.2,월환산,55.3,74.2,106.8,600.0,60.0
장안2동,동대문구,오피스텔,월세,20㎡이하,15,보통,해당지역,55.8,월환산,52.3,60.1,17.1,500.0,48.0
장안2동,동대문구,오피스텔,월세,20-40㎡,251,높음,해당지역,54.6,월환산,44.7,108.2,29.4,3030.0,38.0
장안2동,동대문구,오피스텔,월세,40-60㎡,56,높음,해당지역,188.5,월환산,138.8,194.6,48.3,3000.0,165.0
장안2동,동대문구,오피스텔,월세,60-85㎡,99,높음,해당지역,232.9,월환산,222.9,243.8,74.3,3000.0,210.0
장안2동,동대문구,단독다가구,전세,20㎡이하,98,높음,자치구,8000.0,보증금,6000.0,10000.0,18.0,8000.0,0.0
장안2동,동대문구,단독다가구,전세,20-40㎡,21,보통,법정동,11000.0,보증금,8000.0,14000.0,27.7,11000.0,0.0
장안2동,동대문구,단독다가구,전세,40-60㎡,11,보통,법정동,15000.0,보증금,14050.0,20750.0,47.0,15000.0,0.0
장안2동,동대문구,단독다가구,전세,60-85㎡,14,보통,법정동,20000.0,보증금,17937.5,25000.0,67.9,20000.0,0.0
장안2동,동대문구,단독다가구,전세,85-135㎡,20,보통,자치구,25500.0,보증금,18650.0,30500.0,93.7,25500.0,0.0
장안2동,동대문구,단독다가구,전세,135㎡초과,13,보통,자치구,11000.0,보증금,7500.0,21000.0,179.8,11000.0,0.0
장안2동,동대문구,아파트,전세,20㎡이하,38,높음,자치구,14750.0,보증금,9000.0,17731.2,14.2,14750.0,0.0
장안2동,동대문구,아파트,전세,20-40㎡,17,보통,법정동,24570.0,보증금,23310.0,26000.0,23.7,24570.0,0.0
장안2동,동대문구,아파트,전세,40-60㎡,29,보통,해당지역,41660.0,보증금,31800.0,50000.0,58.0,41660.0,0.0
장안2동,동대문구,아파트,전세,60-85㎡,76,높음,해당지역,61950.0,보증금,50400.0,65000.0,81.0,61950.0,0.0
장안2동,동대문구,아파트,전세,85-135㎡,13,보통,해당지역,50000.0,보증금,31000.0,75000.0,105.9,50000.0,0.0
장안2동,동대문구,아파트,전세,135㎡초과,13,보통,자치구,56700.0,보증금,50000.0,60000.0,140.6,56700.0,0.0
장안2동,동대문구,연립다세대,전세,20㎡이하,76,높음,자치구,11500.0,보증금,8875.0,15925.0,15.4,11500.0,0.0
장안2동,동대문구,연립다세대,전세,20-40㎡,17,보통,해당지역,21000.0,보증금,18000.0,22590.0,29.6,21000.0,0.0
장안2동,동대문구,연립다세대,전세,40-60㎡,22,보통,해당지역,27500.0,보증금,20500.0,32625.0,48.4,27500.0,0.0
장안2동,동대문구,연립다세대,전세,60-85㎡,11,보통,법정동,25000.0,보증금,22000.0,26650.0,72.7,25000.0,0.0
장안2동,동대문구,오피스텔,전세,20㎡이하,16,보통,법정동,21400.0,보증금,18500.0,21800.0,18.4,21400.0,0.0
장안2동,동대문구,오피스텔,전세,20-40㎡,63,높음,해당지역,23000.0,보증금,20750.0,24075.0,28.8,23000.0,0.0
장안2동,동대문구,오피스텔,전세,40-60㎡,69,높음,해당지역,34000.0,보증금,29800.0,39000.0,47.5,34000.0,0.0
장안2동,동대문구,오피스텔,전세,60-85㎡,44,높음,자치구,61925.0,보증금,59100.0,65250.0,85.0,61925.0,0.0
전농1동,동대문구,단독다가구,매매,20-40㎡,15,보통,자치구,59300.0,매매가,41000.0,92000.0,30.6,,
전농1동,동대문구,단독다가구,매매,40-60㎡,42,높음,자치구,91950.0,매매가,64125.0,109750.0,49.6,,
전농1동,동대문구,단독다가구,매매,60-85㎡,16,보통,자치구,60250.0,매매가,36500.0,99875.0,74.9,,
전농1동,동대문구,단독다가구,매매,85-135㎡,33,높음,자치구,94500.0,매매가,67000.0,112000.0,109.5,,
전농1동,동대문구,단독다가구,매매,135㎡초과,21,보통,법정동,125000.0,매매가,110000.0,150000.0,177.1,,
전농1동,동대문구,아파트,매매,20㎡이하,60,높음,자치구,15250.0,매매가,11000.0,18000.0,16.0,,
전농1동,동대문구,아파트,매매,20-40㎡,14,보통,해당지역,29300.0,매매가,28950.0,29300.0,20.0,,
전농1동,동대문구,아파트,매매,40-60㎡,47,높음,해당지역,145500.0,매매가,97500.0,155000.0,60.0,,
전농1동,동대문구,아파트,매매,60-85㎡,72,높음,해당지역,177451.0,매매가,171000.0,189375.0,85.0,,
전농1동,동대문구,아파트,매매,85-135㎡,22,보통,해당지역,185000.0,매매가,180000.0,190000.0,121.9,,
전농1동,동대문구,아파트,매매,135㎡초과,18,보통,자치구,120000.0,매매가,101250.0,166000.0,142.1,,
전농1동,동대문구,연립다세대,매매,20㎡이하,10,보통,법정동,27100.0,매매가,24500.0,27800.0,13.2,,
전농1동,동대문구,연립다세대,매매,20-40㎡,28,보통,해당지역,52750.0,매매가,48825.0,58997.5,29.2,,
전농1동,동대문구,연립다세대,매매,40-60㎡,14,보통,해당지역,54000.0,매매가,44250.0,76125.0,48.2,,
전농1동,동대문구,연립다세대,매매,60-85㎡,69,높음,자치구,47000.0,매매가,40000.0,53900.0,73.3,,
전농1동,동대문구,오피스텔,매매,20㎡이하,62,높음,자치구,16550.0,매매가,12600.0,19875.0,17.5,,
전농1동,동대문구,오피스텔,매매,20-40㎡,15,보통,해당지역,31000.0,매매가,30000.0,37750.0,24.3,,
전농1동,동대문구,오피스텔,매매,40-60㎡,36,높음,자치구,29750.0,매매가,19752.5,56000.0,47.2,,
전농1동,동대문구,오피스텔,매매,60-85㎡,18,보통,자치구,42300.0,매매가,35550.0,100035.0,84.3,,
전농1동,동대문구,단독다가구,월세,20㎡이하,121,높음,법정동,50.3,월환산,42.3,59.2,17.0,500.0,45.0
전농1동,동대문구,단독다가구,월세,20-40㎡,120,높음,법정동,54.6,월환산,42.2,69.2,30.0,1000.0,46.5
전농1동,동대문구,단독다가구,월세,40-60㎡,73,높음,법정동,75.8,월환산,63.3,89.2,46.9,2000.0,60.0
전농1동,동대문구,단독다가구,월세,60-85㎡,20,보통,법정동,81.4,월환산,69.5,105.6,66.6,5000.0,65.0
전농1동,동대문구,단독다가구,월세,85-135㎡,36,높음,자치구,65.2,월환산,50.8,108.4,100.5,1000.0,55.5
전농1동,동대문구,단독다가구,월세,135㎡초과,17,보통,법정동,58.9,월환산,37.3,73.8,170.1,1000.0,40.0
전농1동,동대문구,아파트,월세,20㎡이하,12,보통,법정동,118.1,월환산,55.3,189.2,13.3,500.0,117.0
전농1동,동대문구,아파트,월세,20-40㎡,45,높음,해당지역,95.4,월환산,80.2,95.4,20.0,9900.0,45.0
전농1동,동대문구,아파트,월세,40-60㎡,46,높음,해당지역,228.5,월환산,176.6,267.9,57.9,20100.0,84.0
전농1동,동대문구,아파트,월세,60-85㎡,41,높음,해당지역,343.3,월환산,287.5,391.7,85.0,20100.0,200.0
전농1동,동대문구,아파트,월세,85-135㎡,21,보통,법정동,267.5,월환산,245.8,409.6,115.6,30000.0,165.0
전농1동,동대문구,연립다세대,월세,20㎡이하,48,높음,해당지역,61.6,월환산,54.6,78.8,16.2,1000.0,52.0
전농1동,동대문구,연립다세대,월세,20-40㎡,40,높음,해당지역,99.0,월환산,67.8,105.4,29.1,5000.0,48.0
전농1동,동대문구,연립다세대,월세,40-60㎡,21,보통,해당지역,95.0,월환산,64.6,119.6,50.0,3000.0,49.0
전농1동,동대문구,연립다세대,월세,60-85㎡,49,높음,자치구,92.9,월환산,57.6,131.7,69.8,5000.0,50.0
전농1동,동대문구,연립다세대,월세,85-135㎡,11,보통,자치구,64.2,월환산,55.3,74.2,106.8,600.0,60.0
전농1동,동대문구,오피스텔,월세,20㎡이하,123,높음,해당지역,79.6,월환산,67.3,104.6,18.4,1000.0,75.0
전농1동,동대문구,오피스텔,월세,20-40㎡,116,높음,해당지역,139.6,월환산,124.6,164.6,26.0,1000.0,133.0
